discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year
Nordic Combined,Team Men,Men,BRONZE,GameTeam,Austria team,,,Austria,AT,AUT,United States,Salt Lake City 2002,Winter,2002
Cross Country Skiing,Relay 4x5km women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER,United States,Salt Lake City 2002,Winter,2002
Cross Country Skiing,Relay 4x5km women,Women,SILVER,GameTeam,Norway team,,,Norway,NO,NOR,United States,Salt Lake City 2002,Winter,2002
Cross Country Skiing,Relay 4x5km women,Women,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI,United States,Salt Lake City 2002,Winter,2002
Cross Country Skiing,Relay 4x10km men,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,United States,Salt Lake City 2002,Winter,2002
Cross Country Skiing,Relay 4x10km men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,United States,Salt Lake City 2002,Winter,2002
Cross Country Skiing,Relay 4x10km men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,United States,Salt Lake City 2002,Winter,2002
Curling,curling women,Women,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,United States,Salt Lake City 2002,Winter,2002
Curling,curling women,Women,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI,United States,Salt Lake City 2002,Winter,2002
Curling,curling women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,United States,Salt Lake City 2002,Winter,2002
Curling,curling men,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,United States,Salt Lake City 2002,Winter,2002
Curling,curling men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN,United States,Salt Lake City 2002,Winter,2002
Curling,curling men,Men,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI,United States,Salt Lake City 2002,Winter,2002
Bobsleigh,four-man men,Men,GOLD,GameTeam,Germany team #2,,,Germany,DE,GER,United States,Salt Lake City 2002,Winter,2002
Bobsleigh,four-man men,Men,SILVER,GameTeam,United States team #1,,,USA,US,USA,United States,Salt Lake City 2002,Winter,2002
Bobsleigh,four-man men,Men,BRONZE,GameTeam,United States team #2,,,USA,US,USA,United States,Salt Lake City 2002,Winter,2002
Short Track Speed Skating,5000m relay men,Men,GOLD,GameTeam,Canada team,,,Canada,CA,CAN,United States,Salt Lake City 2002,Winter,2002
Short Track Speed Skating,5000m relay men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,United States,Salt Lake City 2002,Winter,2002
Short Track Speed Skating,5000m relay men,Men,BRONZE,GameTeam,People's Republic of China team,,,China,CN,CHN,United States,Salt Lake City 2002,Winter,2002
Short Track Speed Skating,3000m relay women,Women,GOLD,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,United States,Salt Lake City 2002,Winter,2002
Short Track Speed Skating,3000m relay women,Women,SILVER,GameTeam,People's Republic of China team,,,China,CN,CHN,United States,Salt Lake City 2002,Winter,2002
Short Track Speed Skating,3000m relay women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,United States,Salt Lake City 2002,Winter,2002
Hockey,hockey women,Women,GOLD,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Hockey,hockey women,Women,SILVER,GameTeam,Argentina team,,,Argentina,AR,ARG,Australia,Sydney 2000,Summer,2000
Hockey,hockey women,Women,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Hockey,hockey men,Men,GOLD,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Hockey,hockey men,Men,SILVER,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Australia,Sydney 2000,Summer,2000
Hockey,hockey men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Fencing,épée team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Fencing,épée team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,Australia,Sydney 2000,Summer,2000
Fencing,épée team men,Men,BRONZE,GameTeam,Cuba team,,,Cuba,CU,CUB,Australia,Sydney 2000,Summer,2000
Fencing,sabre team men,Men,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Fencing,sabre team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,Australia,Sydney 2000,Summer,2000
Fencing,sabre team men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Fencing,foil team women,Women,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Fencing,foil team women,Women,SILVER,GameTeam,Poland team,,,Poland,PL,POL,Australia,Sydney 2000,Summer,2000
Fencing,foil team women,Women,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Fencing,foil team men,Men,GOLD,GameTeam,France team,,,France,FR,FRA,Australia,Sydney 2000,Summer,2000
Fencing,foil team men,Men,SILVER,GameTeam,People's Republic of China team,,,China,CN,CHN,Australia,Sydney 2000,Summer,2000
Fencing,foil team men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Fencing,épée team women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Fencing,épée team women,Women,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI,Australia,Sydney 2000,Summer,2000
Fencing,épée team women,Women,BRONZE,GameTeam,People's Republic of China team,,,China,CN,CHN,Australia,Sydney 2000,Summer,2000
Equestrian Dressage,team mixed,Open,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Equestrian Dressage,team mixed,Open,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Equestrian Dressage,team mixed,Open,BRONZE,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Volleyball,volleyball women,Women,GOLD,GameTeam,Cuba team,,,Cuba,CU,CUB,Australia,Sydney 2000,Summer,2000
Volleyball,volleyball women,Women,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Volleyball,volleyball women,Women,BRONZE,GameTeam,Brazil team,,,Brazil,BR,BRA,Australia,Sydney 2000,Summer,2000
Volleyball,volleyball men,Men,GOLD,GameTeam,Serbia and Montenegro team,,,Serbia and Montenegro,CSXX,SCG,Australia,Sydney 2000,Summer,2000
Volleyball,volleyball men,Men,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Volleyball,volleyball men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Cycling Track,Team Pursuit 4000m men,Men,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Cycling Track,Team Pursuit 4000m men,Men,SILVER,GameTeam,Ukraine team,,,Ukraine,UA,UKR,Australia,Sydney 2000,Summer,2000
Cycling Track,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Australia,Sydney 2000,Summer,2000
Cycling Track,Olympic Sprint men,Men,GOLD,GameTeam,France team,,,France,FR,FRA,Australia,Sydney 2000,Summer,2000
Cycling Track,Olympic Sprint men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Australia,Sydney 2000,Summer,2000
Cycling Track,Olympic Sprint men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Equestrian Jumping,team mixed,Open,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Equestrian Jumping,team mixed,Open,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI,Australia,Sydney 2000,Summer,2000
Equestrian Jumping,team mixed,Open,BRONZE,GameTeam,Brazil team,,,Brazil,BR,BRA,Australia,Sydney 2000,Summer,2000
Water Polo,water polo women,Women,GOLD,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Water Polo,water polo women,Women,SILVER,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Water Polo,water polo women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Water Polo,water polo men,Men,GOLD,GameTeam,Hungary team,,,Hungary,HU,HUN,Australia,Sydney 2000,Summer,2000
Water Polo,water polo men,Men,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Water Polo,water polo men,Men,BRONZE,GameTeam,Serbia and Montenegro team,,,Serbia and Montenegro,CSXX,SCG,Australia,Sydney 2000,Summer,2000
Gymnastics Artistic,team competition women,Women,GOLD,GameTeam,Romania team,,,Romania,RO,ROU,Australia,Sydney 2000,Summer,2000
Gymnastics Artistic,team competition women,Women,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Gymnastics Artistic,team competition women,Women,BRONZE,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Gymnastics Artistic,team competition men,Men,GOLD,GameTeam,People's Republic of China team,,,China,CN,CHN,Australia,Sydney 2000,Summer,2000
Gymnastics Artistic,team competition men,Men,SILVER,GameTeam,Ukraine team,,,Ukraine,UA,UKR,Australia,Sydney 2000,Summer,2000
Gymnastics Artistic,team competition men,Men,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Football,football women,Women,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,Australia,Sydney 2000,Summer,2000
Football,football women,Women,SILVER,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Football,football women,Women,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Football,football men,Men,GOLD,GameTeam,Cameroon team,,,Cameroon,CM,CMR,Australia,Sydney 2000,Summer,2000
Football,football men,Men,SILVER,GameTeam,Spain team,,,Spain,ES,ESP,Australia,Sydney 2000,Summer,2000
Football,football men,Men,BRONZE,GameTeam,Chile team,,,Chile,CL,CHI,Australia,Sydney 2000,Summer,2000
Canoe Sprint,K4 500m kayak four women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Canoe Sprint,K4 500m kayak four women,Women,SILVER,GameTeam,Hungary team,,,Hungary,HU,HUN,Australia,Sydney 2000,Summer,2000
Canoe Sprint,K4 500m kayak four women,Women,BRONZE,GameTeam,Romania team,,,Romania,RO,ROU,Australia,Sydney 2000,Summer,2000
Canoe Sprint,K4 1000m kayak four men,Men,GOLD,GameTeam,Hungary team,,,Hungary,HU,HUN,Australia,Sydney 2000,Summer,2000
Canoe Sprint,K4 1000m kayak four men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Canoe Sprint,K4 1000m kayak four men,Men,BRONZE,GameTeam,Poland team,,,Poland,PL,POL,Australia,Sydney 2000,Summer,2000
Softball,softball women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Softball,softball women,Women,SILVER,GameTeam,Japan team,,,Japan,JP,JPN,Australia,Sydney 2000,Summer,2000
Softball,softball women,Women,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Gymnastics Rhythmic,group competition women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Gymnastics Rhythmic,group competition women,Women,SILVER,GameTeam,Belarus team,,,Belarus,BY,BLR,Australia,Sydney 2000,Summer,2000
Gymnastics Rhythmic,group competition women,Women,BRONZE,GameTeam,Greece team,,,Greece,GR,GRE,Australia,Sydney 2000,Summer,2000
Equestrian Eventing,team mixed,Open,GOLD,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Equestrian Eventing,team mixed,Open,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Australia,Sydney 2000,Summer,2000
Equestrian Eventing,team mixed,Open,BRONZE,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Rowing,eight with coxswain 8 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Australia,Sydney 2000,Summer,2000
Rowing,eight with coxswain 8 men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Rowing,eight with coxswain 8 men,Men,BRONZE,GameTeam,Croatia team,,,Croatia,HR,CRO,Australia,Sydney 2000,Summer,2000
Rowing,quadruple sculls without coxsw men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Rowing,quadruple sculls without coxsw men,Men,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Rowing,quadruple sculls without coxsw men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Rowing,lightweight coxless four 4 men,Men,GOLD,GameTeam,France team,,,France,FR,FRA,Australia,Sydney 2000,Summer,2000
Rowing,lightweight coxless four 4 men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Rowing,lightweight coxless four 4 men,Men,BRONZE,GameTeam,Denmark team,,,Denmark,DK,DEN,Australia,Sydney 2000,Summer,2000
Rowing,quadruple sculls without coxsw women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Rowing,quadruple sculls without coxsw women,Women,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Australia,Sydney 2000,Summer,2000
Rowing,quadruple sculls without coxsw women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Rowing,eight with coxswain 8 women,Women,GOLD,GameTeam,Romania team,,,Romania,RO,ROU,Australia,Sydney 2000,Summer,2000
Rowing,eight with coxswain 8 women,Women,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Rowing,eight with coxswain 8 women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Australia,Sydney 2000,Summer,2000
Rowing,four without coxswain 4 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Australia,Sydney 2000,Summer,2000
Rowing,four without coxswain 4 men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Rowing,four without coxswain 4 men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Synchronized Swimming,team women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Synchronized Swimming,team women,Women,SILVER,GameTeam,Japan team,,,Japan,JP,JPN,Australia,Sydney 2000,Summer,2000
Synchronized Swimming,team women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Australia,Sydney 2000,Summer,2000
Archery,team FITA Olympic round  70m men,Men,GOLD,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Australia,Sydney 2000,Summer,2000
Archery,team FITA Olympic round  70m men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Australia,Sydney 2000,Summer,2000
Archery,team FITA Olympic round  70m men,Men,BRONZE,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Archery,team FITA Olympic round  70m women,Women,GOLD,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Australia,Sydney 2000,Summer,2000
Archery,team FITA Olympic round  70m women,Women,SILVER,GameTeam,Ukraine team,,,Ukraine,UA,UKR,Australia,Sydney 2000,Summer,2000
Archery,team FITA Olympic round  70m women,Women,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Sailing,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,Denmark team,,,Denmark,DK,DEN,Australia,Sydney 2000,Summer,2000
Sailing,fleetmatch race keelboat open Soling mixed,Open,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Sailing,fleetmatch race keelboat open Soling mixed,Open,BRONZE,GameTeam,Norway team,,,Norway,NO,NOR,Australia,Sydney 2000,Summer,2000
Basketball,basketball men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Basketball,basketball men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,Australia,Sydney 2000,Summer,2000
Basketball,basketball men,Men,BRONZE,GameTeam,Lithuania team,,,Lithuania,LT,LTU,Australia,Sydney 2000,Summer,2000
Basketball,basketball women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Basketball,basketball women,Women,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Basketball,basketball women,Women,BRONZE,GameTeam,Brazil team,,,Brazil,BR,BRA,Australia,Sydney 2000,Summer,2000
Athletics,4x400m relay men,Men,GOLD,GameTeam,Nigeria team,,,Nigeria,NG,NGR,Australia,Sydney 2000,Summer,2000
Athletics,4x400m relay men,Men,SILVER,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Australia,Sydney 2000,Summer,2000
Athletics,4x400m relay men,Men,BRONZE,GameTeam,The Bahamas team,,,Bahamas,BS,BAH,Australia,Sydney 2000,Summer,2000
Athletics,4x400m relay women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Athletics,4x400m relay women,Women,SILVER,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Australia,Sydney 2000,Summer,2000
Athletics,4x400m relay women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Athletics,4x100m relay women,Women,GOLD,GameTeam,The Bahamas team,,,Bahamas,BS,BAH,Australia,Sydney 2000,Summer,2000
Athletics,4x100m relay women,Women,SILVER,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Australia,Sydney 2000,Summer,2000
Athletics,4x100m relay women,Women,BRONZE,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Athletics,4x100m relay men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Athletics,4x100m relay men,Men,SILVER,GameTeam,Brazil team,,,Brazil,BR,BRA,Australia,Sydney 2000,Summer,2000
Athletics,4x100m relay men,Men,BRONZE,GameTeam,Cuba team,,,Cuba,CU,CUB,Australia,Sydney 2000,Summer,2000
Baseball,baseball men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Baseball,baseball men,Men,SILVER,GameTeam,Cuba team,,,Cuba,CU,CUB,Australia,Sydney 2000,Summer,2000
Baseball,baseball men,Men,BRONZE,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Australia,Sydney 2000,Summer,2000
Handball,handball men,Men,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Australia,Sydney 2000,Summer,2000
Handball,handball men,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE,Australia,Sydney 2000,Summer,2000
Handball,handball men,Men,BRONZE,GameTeam,Spain team,,,Spain,ES,ESP,Australia,Sydney 2000,Summer,2000
Handball,handball women,Women,GOLD,GameTeam,Denmark team,,,Denmark,DK,DEN,Australia,Sydney 2000,Summer,2000
Handball,handball women,Women,SILVER,GameTeam,Hungary team,,,Hungary,HU,HUN,Australia,Sydney 2000,Summer,2000
Handball,handball women,Women,BRONZE,GameTeam,Norway team,,,Norway,NO,NOR,Australia,Sydney 2000,Summer,2000
Swimming,4x100m freestyle relay women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Swimming,4x100m freestyle relay women,Women,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Swimming,4x100m freestyle relay women,Women,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE,Australia,Sydney 2000,Summer,2000
Swimming,4x100m medley relay men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Swimming,4x100m medley relay men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Swimming,4x100m medley relay men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Swimming,4x200m freestyle relay men,Men,GOLD,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Swimming,4x200m freestyle relay men,Men,SILVER,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Swimming,4x200m freestyle relay men,Men,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED,Australia,Sydney 2000,Summer,2000
Swimming,4x200m freestyle relay women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Swimming,4x200m freestyle relay women,Women,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Swimming,4x200m freestyle relay women,Women,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Australia,Sydney 2000,Summer,2000
Swimming,4x100m freestyle relay men,Men,GOLD,GameTeam,Australia team,,,Australia,AU,AUS,Australia,Sydney 2000,Summer,2000
Swimming,4x100m freestyle relay men,Men,SILVER,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
Swimming,4x100m freestyle relay men,Men,BRONZE,GameTeam,Brazil team,,,Brazil,BR,BRA,Australia,Sydney 2000,Summer,2000
Swimming,4x100m medley relay women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Australia,Sydney 2000,Summer,2000
